_id,iz_id,um_id,broj
65975,39420,12901,975
65976,41163,66259,751
65977,6618,60347,691
65978,93832,64817,600
65979,59824,28893,294
65980,2345,17520,473
65981,90836,26199,36
65982,53027,51486,781
65983,39599,73741,378
65984,89851,91270,391
65985,87193,97193,402
65986,63120,47799,350
65987,3945,35458,749
65988,59889,43411,422
65989,25920,42534,510
65990,90430,39336,727
65991,82993,62070,438
65992,41106,48730,931
65993,45367,87410,68
65994,2723,6235,278
65995,60182,94694,190
65996,37972,24308,291
65997,87178,19357,485
65998,15270,53836,763
65999,49736,95957,113
66000,69114,67043,120
66001,48758,2165,668
66002,90789,43952,947
66003,99670,84764,371
66004,33934,78372,926
66005,19148,12943,496
66006,6565,38809,816
66007,6627,43953,424
66008,86164,37479,708
66009,37728,66758,736
66010,86506,16263,602
66011,77208,24735,546
66012,85033,82330,921
66013,1560,23933,412
66014,91316,18597,302
66015,89110,30339,458
66016,63361,83832,738
66017,65920,34117,742
66018,4680,1842,771
66019,3722,97463,899
66020,31583,98714,512
66021,48926,41402,493
66022,90876,72527,277
66023,50208,8835,511
66024,60589,9318,948
66025,87581,83649,383
66026,17310,58264,253
66027,76530,81719,365
66028,66475,62354,340
66029,13484,74794,258
66030,23590,60208,376
66031,63827,20684,701
66032,10978,90730,320
66033,97141,46572,253
66034,90392,96919,61
66035,71253,46768,679
66036,36615,93352,100
66037,72548,56853,173
66038,47606,21124,1000
66039,6449,9452,286
66040,69973,88623,120
66041,70585,11359,718
66042,20926,48754,162
66043,37745,98712,311
66044,14441,59492,530
66045,53998,31310,467
66046,81601,40008,157
66047,33468,81194,675
66048,52457,28603,345
66049,35000,88176,757
66050,99890,26851,928
66051,86747,63117,969
66052,67062,18738,616
66053,3678,7693,169
66054,77860,91781,301
66055,63038,56627,598
66056,39375,3177,897
66057,45871,6786,328
66058,90829,32100,981
66059,2075,79754,517
66060,68329,15306,581
66061,57797,86619,66
66062,64346,58155,94
66063,74914,50835,613
66064,80534,19155,2
66065,52379,4795,211
66066,26045,39185,238
66067,1464,24190,249
66068,87014,53417,952
66069,42307,93628,493
66070,88072,35279,353
66071,19384,65191,412
66072,9100,53052,490
66073,18068,68623,15
66074,11829,47656,139
66075,87392,90016,940
66076,62647,64068,897
66077,80944,61506,449
66078,40208,54220,358
66079,42751,86583,10
66080,65059,89119,143
66081,55544,72473,99
66082,66971,34643,250
66083,68074,6636,361
66084,97592,80407,19
66085,72724,88148,660
66086,80460,98242,845
66087,1589,60194,22
66088,49800,6736,160
66089,43266,82334,91
66090,73264,50040,84
66091,798,6518,354
66092,93130,25856,772
66093,79131,41980,821
66094,77216,86070,992
66095,24696,89313,250
66096,87384,58767,208
66097,50373,11401,413
66098,25790,3105,249
66099,36028,95081,214
66100,46630,1092,890
66101,1257,98943,790
66102,76623,65432,111
66103,6305,6773,106
66104,45564,70086,174
66105,29415,1342,107
66106,21129,65194,214
66107,52756,8911,977
66108,74996,5769,224
66109,9171,89720,966
66110,70595,83747,322
66111,13113,22797,955
66112,47910,12935,1000
66113,59311,35500,210
66114,53418,72373,695
66115,46363,34844,57
66116,79467,75820,662
66117,55162,45796,867
66118,60768,82045,869
66119,99467,92468,652
66120,91336,40390,735
66121,49755,21980,569
66122,87248,32640,846
66123,34249,22684,189
66124,95109,9992,935
66125,11504,73656,935
66126,1517,22390,277
66127,83283,38231,164
66128,79157,6837,623
66129,80849,1829,435
66130,25484,8386,660
66131,71715,45272,688
66132,84575,42307,512
66133,99782,94310,742
66134,54347,35831,479
66135,1612,52282,34
66136,89225,20592,799
66137,57832,20067,379
66138,68953,36789,815
66139,6391,82476,349
66140,68954,83368,168
66141,79810,77625,678
66142,13467,67617,164
66143,27826,89202,415
66144,28337,48414,510
66145,13360,28831,840
66146,23496,35525,77
66147,15705,91961,273
66148,86428,70651,673
66149,5833,30132,765
66150,92905,21555,545
66151,16966,44250,640
66152,58493,2118,687
66153,29357,72765,47
66154,2154,55874,623
66155,48468,87532,139
66156,9780,6865,871
66157,54680,27527,429
66158,89621,32604,263
66159,69772,41810,591
66160,64071,29653,417
66161,13086,16672,778
66162,11590,10262,365
66163,97113,14035,445
66164,69603,4064,45
66165,1784,14897,91
66166,30616,76995,478
66167,20671,57321,582
66168,7420,31096,294
66169,26068,65051,246
66170,34917,70399,443
66171,95773,24050,593
66172,74559,19166,169
66173,7420,67900,401
66174,66787,97657,405
66175,72860,1886,20
66176,99784,34134,414
66177,29726,77629,517
66178,52256,34673,162
66179,2559,49274,909
66180,57684,81758,364
66181,91974,30545,993
66182,79188,85456,299
66183,17340,44599,278
66184,11376,76198,948
66185,24103,15368,956
66186,8389,62501,174
66187,80079,71932,650
66188,26064,46659,255
66189,40390,7135,768
66190,26655,93127,636
66191,97482,99356,150
66192,63960,6719,661
66193,17421,43018,785
66194,71620,75945,320
66195,98821,84372,291
66196,94809,112,41
66197,13892,69352,183
66198,45449,74139,909
66199,91292,60075,756
66200,6031,69810,419
66201,63253,35120,122
66202,69826,47381,592
66203,77772,44877,713
66204,49483,1514,683
66205,84788,63306,664
66206,81205,78883,568
66207,75065,26265,132
66208,35525,7284,230
66209,15884,63692,401
66210,73911,37736,416
66211,66192,96255,66
66212,42677,50903,458
66213,88434,96445,32
66214,27439,30722,737
66215,4550,63284,876
66216,47436,96281,760
66217,77503,2692,171
66218,83157,58064,640
66219,25873,23387,672
66220,25187,93868,173
66221,63650,91185,475
66222,56317,8478,480
66223,30771,60587,961
66224,74948,92324,469
66225,73990,2386,999
66226,56331,38303,244
66227,22606,77723,879
66228,95429,62082,68
66229,50962,50259,236
66230,84867,53398,662
66231,20218,76695,939
66232,79836,98853,299
66233,1451,23463,411
66234,45474,5952,150
66235,26927,65609,490
66236,8274,73629,333
66237,36271,85479,626
66238,59645,99655,837
66239,22546,10577,126
66240,22781,11575,222
66241,98334,54549,849
66242,395,78028,646
66243,3038,24552,670
66244,33080,55114,753
66245,53281,15539,934
66246,88506,43621,412
66247,9533,82134,865
66248,57716,19854,94
66249,5848,50622,540
66250,30005,60815,371
66251,18135,74849,198
66252,62485,92765,390
66253,89853,1324,852
66254,80416,23047,354
66255,3622,91477,282
66256,7720,70758,313
66257,25103,9743,549
66258,15112,10436,562
66259,30676,9689,722
66260,32493,50194,968
66261,24522,82850,16
66262,45503,76557,312
66263,34084,69707,744
66264,37583,75934,928
66265,56409,1733,426
66266,80735,97000,123
66267,70752,41118,644
66268,20688,22194,896
66269,99142,62675,658
66270,85516,6077,733
66271,63078,79622,977
66272,88987,82394,831
66273,91603,45561,232
66274,40804,18717,469
66275,77759,3448,296
66276,36190,28563,920
66277,88355,33275,48
66278,85793,68587,801
66279,32939,21209,128
66280,57958,81445,126
66281,21481,81008,29
66282,94596,94240,993
66283,86149,3421,732
66284,30798,52055,4
66285,92442,79330,99
66286,42708,47364,879
66287,78147,66979,499
66288,57660,21801,409
66289,12131,3574,393
66290,33417,23741,209
66291,97615,77171,173
66292,96075,38502,57
66293,76927,20324,864
66294,99151,49893,244
66295,7530,70378,171
66296,19588,39107,974
66297,80486,82768,388
66298,19269,85711,260
66299,52271,58135,567
66300,26847,22245,93
66301,40019,10692,639
66302,56027,82464,472
66303,86668,10831,59
66304,40195,96365,780
66305,13975,82731,384
66306,72145,63650,766
66307,94267,50776,833
66308,72411,50635,797
66309,37476,91602,513
66310,89726,61724,254
66311,99543,23151,150
66312,28914,43268,658
66313,71287,11598,855
66314,9332,6020,504
66315,96453,85079,846
66316,79991,72616,763
66317,40464,17183,669
66318,58121,77224,312
66319,70477,2743,631
66320,79022,32079,143
66321,76520,26829,338
66322,55963,30527,798
66323,41493,73798,748
66324,79635,50800,772
66325,87240,2297,388
66326,46710,88665,514
66327,31410,89088,195
66328,70943,86972,345
66329,98429,18029,863
66330,40394,81933,24
66331,58674,42775,340
66332,88991,50857,802
66333,56817,15986,885
66334,67248,21905,796
66335,23512,38413,795
66336,97844,4085,647
66337,5738,6070,135
66338,97710,91644,761
66339,9698,2055,50
66340,95878,96246,853
66341,2054,10281,677
66342,50421,98362,921
66343,98758,85782,166
66344,41703,82828,941
66345,78918,52754,603
66346,99647,38037,478
66347,1899,19496,787
66348,1565,79962,565
66349,81214,44068,288
66350,7892,3847,116
66351,43243,24204,441
66352,20522,58907,511
66353,17883,84042,14
66354,14492,88501,185
66355,74621,54773,301
66356,86453,19301,528
66357,14749,28934,762
66358,67366,43920,704
66359,73484,75082,926
66360,34509,4769,432
66361,96895,62029,441
66362,24696,76044,153
66363,54156,35758,137
66364,80549,69461,768
66365,73002,82238,500
66366,17670,12512,782
66367,83857,85087,407
66368,13449,51871,841
66369,6142,63719,483
66370,94074,80760,662
66371,14406,16378,687
66372,67192,61930,660
66373,75767,43992,348
66374,54825,19895,469
66375,9803,39281,173
66376,82084,30709,163
66377,27020,4639,393
66378,35591,98508,152
66379,72024,35152,908
66380,72907,41892,878
66381,22017,69351,114
66382,80331,88007,278
66383,86828,65099,984
66384,85609,29638,667
66385,42468,41084,832
66386,45607,87919,797
66387,45569,11169,72
66388,89446,72203,510
66389,40450,49182,201
66390,15017,66874,71
66391,34709,7311,624
66392,61586,2856,976
66393,97894,32917,672
66394,61259,92702,914
66395,23750,43453,971
66396,3218,90314,883
66397,75580,17845,290
66398,56091,70012,995
66399,93934,53236,160
66400,52281,37833,819
66401,35205,56446,689
66402,82285,62330,996
66403,23656,85018,672
66404,34872,96121,902
66405,90290,7321,458
66406,32334,47679,66
66407,41047,30981,943
66408,81848,36499,117
66409,50316,40885,982
66410,68704,73095,310
66411,77708,48956,826
66412,3379,55331,289
66413,7998,79192,181
66414,78199,52969,923
66415,43603,45198,906
66416,84121,64021,532
66417,90186,73784,309
66418,15221,19668,850
66419,53246,95581,724
66420,86782,48112,154
66421,651,24575,856
66422,80706,39034,373
66423,97579,538,717
66424,93216,13870,30
66425,76282,74557,11
66426,13398,51543,455
66427,24248,446,455
66428,4985,49342,869
66429,7800,71976,852
66430,66726,94257,632
66431,56785,45863,739
66432,2736,54623,142
66433,38394,37211,513
66434,31726,19824,27
66435,27011,96885,391
66436,97994,15210,70
66437,85139,15111,955
66438,18702,19201,190
66439,99058,47913,889
66440,63562,91945,49
66441,10780,709,303
66442,99478,49915,988
66443,35017,36857,778
66444,25602,8289,257
66445,30723,42211,226
66446,53030,63321,649
66447,59956,94692,683
66448,41081,64251,664
66449,70200,20096,109
66450,71807,57985,412
66451,95938,60974,341
66452,1438,97402,52
66453,3619,21397,47
66454,40161,28334,855
66455,58510,62659,347
66456,86482,34103,55
66457,25815,51092,688
66458,41814,4594,143
66459,23732,79466,116
66460,2059,34351,975
66461,8380,32075,224
66462,33296,18723,590
66463,46087,82654,355
66464,47972,54335,411
66465,62027,85797,914
66466,93427,45696,27
66467,61578,5270,301
66468,47442,69837,14
66469,19504,56649,638
66470,8433,46988,75
66471,50508,54329,317
66472,49456,77111,38
66473,74514,667,693
66474,47582,47012,915
66475,87403,54495,574
66476,84134,10843,132
66477,32017,61543,81
66478,23135,66282,581
66479,4871,57947,430
66480,70319,10288,976
66481,67409,31990,863
66482,29134,52315,997
66483,16792,87538,313
66484,48120,88678,174
66485,86917,89641,97
66486,43075,64970,43
66487,78922,49233,894
66488,43475,49905,413
66489,25786,42361,142
66490,69319,57877,583
66491,30853,97047,302
66492,18430,92925,760
66493,70554,48153,937
66494,95235,42330,686
66495,82455,58353,896
66496,85614,2118,119
66497,18422,15889,546
66498,59197,82252,639
66499,22663,14706,274
66500,6414,16555,503
66501,7169,11235,605
66502,10062,81738,559
66503,16140,47585,379
66504,26336,34921,803
66505,66810,50918,349
66506,29889,9200,768
66507,80980,96095,715
66508,36401,38993,1000
66509,15508,18904,423
66510,16152,64598,21
66511,6300,30207,64
66512,74550,1916,816
66513,65216,70087,124
66514,66798,96102,581
66515,21846,45303,597
66516,68059,2482,380
66517,9325,36380,952
66518,63374,67434,700
66519,45284,51797,473
66520,81440,51546,409
66521,76322,94725,66
66522,59778,11915,943
66523,52247,80031,444
66524,93946,15694,526
66525,84613,32229,255
66526,15024,27474,628
66527,67901,4265,501
66528,98076,89563,499
66529,53546,84672,395
66530,82984,61255,823
66531,48041,91931,379
66532,65504,99735,546
66533,30353,38070,532
66534,39672,10285,455
66535,19176,6251,378
66536,70763,94117,970
66537,87624,519,804
66538,87428,49057,990
66539,74563,2207,769
66540,36383,95962,588
66541,16392,13435,241
66542,16216,45627,628
66543,7813,58728,5
66544,74691,38295,971
66545,39945,18970,323
66546,76720,13380,862
66547,42716,33601,214
66548,71234,65267,488
66549,34874,76575,464
66550,60880,28871,996
66551,21527,24825,849
66552,4892,19221,78
66553,41286,60756,798
66554,58937,34139,80
66555,37675,49763,886
66556,23288,87971,53
66557,6690,65403,830
66558,96464,54851,490
66559,36639,65109,61
66560,54245,48714,756
66561,76643,50468,550
66562,17938,35940,827
66563,39278,8298,194
66564,43414,39646,141
66565,56883,85832,1000
66566,56270,92512,139
66567,21276,25873,967
66568,79412,77888,722
66569,60873,48550,574
66570,51248,65403,91
66571,90451,38680,586
66572,94683,2339,760
66573,58336,58817,563
66574,96543,22226,957
66575,59148,39021,743
66576,31627,82907,477
66577,76699,70075,201
66578,39509,52785,613
66579,6608,2936,555
66580,63080,59976,860
66581,63935,31897,71
66582,9505,36022,912
66583,7066,82367,493
66584,52489,36117,969
66585,99055,20682,934
66586,29169,37343,921
66587,39904,21228,769
66588,11394,29199,300
66589,30152,27721,922
66590,2327,27922,88
66591,66098,11653,353
66592,82818,6359,813
66593,19786,77894,278
66594,79842,3913,786
66595,76602,70404,323
66596,57213,3936,505
66597,76971,78174,253
66598,92297,57968,566
66599,48366,55557,616
66600,604,83085,698
66601,37038,80490,523
66602,6508,65092,289
66603,38955,89239,745
66604,27744,88280,557
66605,45793,77206,418
66606,31116,2930,906
66607,59181,70535,114
66608,96449,68453,435
66609,32342,96506,616
66610,40185,15881,540
66611,79894,85036,267
66612,86109,91908,179
66613,34998,80593,977
66614,80601,46873,9
66615,16830,43700,812
66616,95432,44621,620
66617,30014,59276,139
66618,24577,6017,446
66619,98954,76165,286
66620,19973,80481,524
66621,1471,85666,579
66622,44740,66195,723
66623,71172,35012,673
66624,35623,7470,43
66625,85274,76593,806
66626,40446,7444,67
66627,16098,64755,495
66628,76900,44179,663
66629,16807,79489,733
66630,302,41751,937
66631,30993,58214,60
66632,41026,59235,91
66633,49971,22430,579
66634,67216,71861,84
66635,11675,93041,467
66636,15710,59455,329
66637,63129,15437,556
66638,65997,34554,839
66639,66347,7818,977
66640,70734,20082,493
66641,75487,31586,310
66642,9878,32674,221
66643,59920,6063,223
66644,72782,6812,989
66645,72739,28751,275
66646,25523,487,42
66647,96732,31670,16
66648,24810,55659,711
66649,42026,58242,649
66650,48403,46489,374
66651,44980,26427,550
66652,86563,13724,237
66653,12917,52510,732
66654,38133,93223,100
66655,52530,26040,746
66656,40652,57380,195
66657,30167,28521,937
66658,47925,33525,370
66659,39945,52054,762
66660,4448,22783,604
66661,94598,85241,59
66662,85565,38555,750
66663,60009,68927,676
66664,12331,54093,781
66665,80905,25538,775
66666,34618,91801,340
66667,32578,1882,372
66668,86404,11579,38
66669,73966,60253,935
66670,94248,67689,321
66671,9405,50795,756
66672,48371,70860,852
66673,82039,96567,873
66674,74077,84355,327
66675,37405,79121,199
66676,85913,45082,905
66677,96236,41639,244
66678,69981,94072,828
66679,475,42913,733
66680,20102,51499,408
66681,15763,35248,36
66682,99674,89858,312
66683,1744,93901,685
66684,70924,20022,978
66685,22298,68332,821
66686,87696,97552,910
66687,24755,37836,449
66688,32754,2266,958
66689,15115,15072,539
66690,30321,53909,423
66691,27265,33374,810
66692,38191,23176,979
66693,62099,68866,335
66694,56845,75812,647
66695,69028,84009,677
66696,11272,25948,441
66697,39352,23063,596
66698,3363,45753,927
66699,64041,63587,65
66700,73443,77539,888
66701,57609,18838,876
66702,57667,59288,115
66703,48179,97905,263
66704,96705,92879,615
66705,9842,33292,332
66706,5698,86650,680
66707,37362,49471,632
66708,11086,31182,734
66709,27803,40657,788
66710,17563,10966,440
66711,28532,38616,343
66712,72676,97844,785
66713,15379,12752,328
66714,98338,79554,733
66715,14602,51481,653
66716,92415,65592,312
66717,61251,95505,378
66718,15938,97902,622
66719,50758,81046,808
66720,77225,69203,342
66721,25702,55756,425
66722,63099,63934,195
66723,16073,11468,286
66724,56567,13338,372
66725,2872,77453,258
66726,39168,97094,101
66727,5535,85581,216
66728,86711,85811,23
66729,22400,66584,67
66730,5003,29321,313
66731,45002,69849,161
66732,81263,69926,226
66733,39029,66651,737
66734,27238,93741,298
66735,82905,75495,158
66736,94632,34247,702
66737,39369,18223,819
66738,89976,64121,647
66739,64198,70478,937
66740,16491,65141,131
66741,78286,32925,861
66742,18316,33036,939
66743,94793,44982,222
66744,42832,51157,83
66745,36375,75729,95
66746,3014,83097,915
66747,57214,93242,46
66748,53966,78981,169
66749,82212,31778,310
66750,70792,89544,187
66751,63962,42803,526
66752,43447,77812,47
66753,43334,71592,981
66754,22577,80567,814
66755,58869,75721,611
66756,64122,96395,427
66757,12648,5334,416
66758,31102,58429,160
66759,21249,76955,649
66760,97151,43542,744
66761,19452,51516,610
66762,95145,48406,615
66763,63041,29315,734
66764,13110,1574,370
66765,44764,55826,148
66766,23333,1015,614
66767,81188,50499,384
66768,63875,42840,426
66769,55062,42997,860
66770,42581,3775,360
66771,3144,11376,181
66772,97047,4947,397
66773,88925,91264,418
66774,62894,24458,353
66775,1591,74342,951
66776,1585,92645,364
66777,54879,46986,973
66778,26405,98447,197
66779,4350,52195,877
66780,11530,25774,898
