um_id,m_id,interpretacija
59556,11,CBNQUFHVMBU
59557,16,FJSPD
59558,43,LGLTKOK
59559,22,WTDDQMASBMOH
59560,26,WLZBOOIPS
59561,8,UIMUQEMEJNKHGXTW
59562,31,NCLMAUHJK
59563,41,ONEUSKUZPBZRZMKBOXKK
59564,40,DPUZFX
59565,23,DAILMXXLERQPCMDMN
59566,3,HKRDHZAKLIBDWSCCB
59567,31,HOUVQFNB
59568,24,LRBDVPWSZWQFGQHPHGJ
59569,48,LEIRBHKVS
59570,39,JDUHUMNPGBTECRCYQOG
59571,36,ZUOCDEFHK
59572,17,FXNNHFNZIO
59573,10,WZGJQORCTSIFJYL
59574,23,CHSGVQTJAVTL
59575,26,ZTGPPESKOCOFJIUA
59576,46,XUMCXZRMGYWKGYBHVL
59577,37,ARDJDI
59578,50,DUAGNZR
59579,45,DRTSEDKZXS
59580,44,LBVMFPIPDIFZT
59581,46,UDCBAIWMMTWU
59582,44,ADAWV
59583,31,XNWRTWLUFLUIOZ
59584,26,YVNCJ
59585,10,WBOYCWRNVT
59586,49,JABFWDEFNC
59587,4,PCEQW
59588,9,DPCQRPPARXWR
59589,8,VTLOAMOEX
59590,16,JHFMIXSTLQVMOQ
59591,28,LQRGZJRJPGMLJZ
59592,31,QEOAADYPUEJZBAKE
59593,6,ALLSMXSSJYIR
59594,15,OSWMQQME
59595,22,ULBIYXOTREW
59596,39,TTIXABHLQ
59597,12,NUZORZZ
59598,11,ZRWCEBUXII
59599,41,GQOMHHYU
59600,8,LNVYSMYWPRLBZWWLDC
59601,17,AFOXNGGSXIKFCOTRU
59602,36,MQSFGTA
59603,28,HALNMWW
59604,1,VXPPIXYEEKDSS
59605,14,AKRXCLACFEUOIMYKCIH
59606,15,YMFXJSHLQTEJGXVUDN
59607,43,POTTAOOHXN
59608,37,OQOODXHVQHIHFDENMKBC
59609,35,TOSBSNYBQFIMVUMJIQH
59610,16,GBELME
59611,3,IAXCVNFOFTFO
59612,23,NTMMCGOAPTKBDLXBEWT
59613,20,DRRPLHWEJAHKZSRPBP
59614,6,CMSWKTFSOZNVRWMP
59615,47,EHEMZMBZ
59616,36,MGGUJNIMPBCOOSKKG
59617,41,QHLMFRPEVO
59618,10,BXCMPJVEXYRMQDB
59619,34,IHSLJDMKIBMFQSRMO
59620,35,WISAQVKUMCQE
59621,37,FKHUCNUBQEASJH
59622,31,PVHFNYAWYLSAXPC
59623,22,SEJQEHUCGOC
59624,49,TFGYBQ
59625,13,QYREAJSW
59626,12,FHYFUUDJNQWQMX
59627,37,AEELA
59628,12,ZVKNTSISZFEMXEA
59629,43,HDZLPXPTHTLHOPIT
59630,6,HOKYYKGTYRILSYECQN
59631,10,EDWUDMROOVOVRNYV
59632,30,GHNBEMK
59633,27,PZJVAJE
59634,47,XETAW
59635,15,FAYTDSBXIGIVF
59636,41,GYSSTTRTRJBALJPA
59637,2,YWGFCBBYDPNYUTJH
59638,42,HQOYYSE
59639,14,OLAFNCYVWBKGBXYGLOXK
59640,32,GEOQUTXOQJSOHJHP
59641,34,BFWWSYHLDVNUY
59642,7,RNVHWEYHS
59643,38,HBMCIYDQDZQRYEW
59644,26,MNFWJ
59645,26,WRLZLRCF
59646,18,FGUOWIUMPRUOK
59647,34,SJEAJNJ
59648,37,OCQNFKMX
59649,46,JECFOITYRWQBTGZBHCK
59650,46,WDGTEJDDRIA
59651,10,PDYUX
59652,16,MRIZUQCRYSFDUAIIF
59653,45,XWESTCYWQIVEKVDCTVNM
59654,23,HQRIV
59655,40,JDNMLQEDIPPKIFYFJH
59656,17,SPCKBHONXGYKAUBQY
59657,29,VCDMBCPC
59658,16,MDLFK
59659,25,EPCFX
59660,42,HOMREXZLEOIIMUJANYWO
59661,32,XKWAXTWCISIKOAO
59662,6,KYQKPYUELYCQ
59663,35,OPOSPSC
59664,16,SXRHMS
59665,6,MARXHVWZCBRHTOLWWWZ
59666,50,LBBSCGXDZB
59667,31,GYJDYVBUFJI
59668,5,AKDUASAXQVESAOUHPL
59669,14,WPBEBSCYVK
59670,22,LALVUBFGG
59671,21,LEVXHLUMMNYNGAMREH
59672,49,MEDMVCWIAFTZM
59673,37,CWWGNHLDUUVBNEWFWRJB
59674,10,ZTOWERMWGYXOWLWK
59675,21,XYTAYUXBL
59676,21,HSAZJCIUMHWULIKUUWA
59677,25,IVVDPROZRZ
59678,37,OCRUIEWI
59679,50,JMDVWDNCPOA
59680,41,NRVEYHGXRUSU
59681,36,OQNRJL
59682,28,JVLLWTKUWOYL
59683,33,HRXJVHJVIMDONL
59684,8,FAJXVJIBMRMDVAIEGKV
59685,23,UOCWOSWQSZPDDFPQ
59686,5,ZKHTWFTMTGMLOUDOHZW
59687,39,XMLVSMAILTDYCIOXQFV
59688,34,IZDDAITRAHNXSJA
59689,35,KKOJIGFZVY
59690,5,MTSYDYWBUDNMY
59691,9,QNOUGDEQTF
59692,50,ZUAECLG
59693,3,QPPYCKSG
59694,24,TANOVWIWT
59695,12,MRARDGKUUBMKPKRK
59696,44,GNVAANJZ
59697,3,XMQKNJRSILQYKMQTE
59698,28,IDQVSIRZXTC
59699,22,UCBBZZEROOP
59700,47,WTQIGVNF
59701,49,TVCVL
59702,30,JIQIBNHDXETQKKC
59703,19,KFASKRDMAOPGNII
59704,2,ZKXKCZNZED
59705,7,PIOFYHKVKDFTCQVC
59706,11,CCHNDDZORMBJIZKDIQ
59707,41,OBFAFODIG
59708,50,TAXTP
59709,22,KQHUBVDWW
59710,18,NLUTYNQ
59711,12,SVIJTERNNKXZMVL
59712,45,EMWEICY
59713,14,QWLOM
59714,31,AVSZTSLYGMDD
59715,24,JWJKVGHMEVX
59716,26,UNURXCWWSKNNKKS
59717,31,FLNRE
59718,26,MWMJZESSYAJNWKMPRUOB
59719,19,UMZFOQDQOQLCEPPSZ
59720,49,GRQZWLLEWW
59721,26,BGUYLZTKEWBCXA
59722,13,AWCIWZMOILQJEL
59723,42,JUTOS
59724,3,IRTFPQY
59725,37,WZRIDSUFWYP
59726,1,NBTILSMCIZPAEMI
59727,12,CXXEXEMXXCYLGSD
59728,30,PQQANYJVPRI
59729,9,SGQMUYYYSVVDQ
59730,47,RBICT
59731,40,VLUDIVDIXFQZBQB
59732,22,FJSVLY
59733,40,IBDDSBVQWZL
59734,31,FOAQNQSLPQHAXSSJ
59735,23,PDACYHAJTJIINMIJVSU
59736,29,DFOWDWUSPELXSXY
59737,42,MLSXRTWRXBD
59738,25,JTRMEHVGITGQTB
59739,3,ABEZXUDUHWOG
59740,7,MODERG
59741,14,ZUZTA
59742,7,LRUYNNXKSQZBYYT
59743,24,TVEGSPAWYG
59744,38,CGDYRZZSZUFWGYUWOGQW
59745,35,ZLPWSBCRWGLNRAMKMRKL
59746,14,ILQLSNY
59747,29,JGDCAYLAZEGOAJCG
59748,9,OLLKSLOIVGW
59749,33,UJDZBTTO
59750,6,DKYJMCK
59751,41,TNZHKMCYIUUAUOTVFRN
59752,43,EGYJGKXI
59753,4,PZQXBODZRCT
59754,20,ZHFNYKEBJKA
59755,14,RETBBG
59756,13,BAICHAI
59757,16,DUHGLFA
59758,2,GRVVVRJPPPEEMMDS
59759,25,BADUIQBHUGU
59760,6,NFCPJTZM
59761,13,BDIDJGD
59762,21,GIAGBPIKWW
59763,13,YXDSIDXGNW
59764,26,URDLDWUYCBBSIYW
59765,33,JSMGQBZWGRMKYCCYEOSI
59766,14,XRSCGXDCHATVL
59767,47,DKJHOJRJYOEYBALKVGR
59768,24,ZFNMZHX
59769,37,LIAFTI
59770,13,HZWRCLWJCCXI
59771,8,XCPHJMQWOE
59772,28,XUUDZWSV
59773,24,HGNEYK
59774,24,FVEOM
59775,4,IFHXCTHTTIZBTP
59776,43,AETOEQB
59777,29,LNKVSTZQMEOZI
59778,47,JWSIAVHNLUSLYWUZ
59779,27,KMVTEWIAX
59780,7,JAMCCPYJ
59781,22,NDAKLFFI
59782,36,KCEDLAOLJOGBTA
59783,21,QRNEQDWW
59784,37,LJKCIBBPZXLVVXG
59785,14,GBGKTEAILI
59786,1,TCKLKNFSMOBQBROMX
59787,2,UUFRWCKU
59788,36,ZUDWBMTTPZFAHBNQQWC
59789,9,LEIZCYVUIZXCPTFHDQS
59790,8,JWEYSOHDRSNQACCQ
59791,4,HUQKRKGLE
59792,46,CYKDRRVZZXGVWDKPP
59793,11,BLBYSABMVDMMJUNSNFF
59794,13,TDFQHBDGUQQH
59795,10,IKPFKEMKMWMWUD
59796,46,BTXWATPDKRTASO
59797,46,LGBKGQCQS
59798,38,KISHAIIZH
59799,33,CGPJSSFRWA
59800,13,LONYWICVNYCDHXQPRLM
59801,44,HPACSYSKHFLXBWGPV
59802,49,QFYGBIISLSFHIQVTG
59803,26,ZVYKJTZPMBLUC
59804,1,GEPHSWGTOYAZF
59805,32,OOKIIDJUEXE
59806,36,IRTVT
59807,42,XEFTOHLNQYTJNYDCOMP
59808,37,RUWJIAZGADNVMMTXNJ
59809,3,MDJTKVQGQMGSWTL
59810,29,DUJEECSLFZX
59811,37,OFZIYLQJYCOID
59812,5,YERDKORHXABPHILJNR
59813,1,RKWGRYSOBXUS
59814,17,RFVNSOQSG
59815,43,FFRFOVJJGW
59816,44,UHSTAS
59817,16,ERYWNKIVRYEUIJXIX
59818,28,ODNRSPZEELBZCCJA
59819,32,ALJAVBVOHGBVTT
59820,2,ZBDAYLHVDTTAEVV
59821,35,QZWFPIHIOBI
59822,24,GQZHUFHIEC
59823,13,RGERGRJLOLQKDVYRBIE
59824,6,QWTLYPSR
59825,8,VGRHTTJUYN
59826,38,QLRMODZM
59827,50,OYTHDSUXDVJPORZZX
59828,1,WVNUGGVN
59829,9,GFOXEZOKYRUOHQUEP
59830,26,JWWLOKJ
59831,33,WGRFIJWIBKKE
59832,7,EZZTCS
59833,49,OJNSFQZBHFNFLBDDG
59834,14,DKCQXCOSGGISNIUHO
59835,46,UYXGNURLSWNCJI
59836,26,PKVMVPRCTXNFWYSDTX
59837,20,GCPZDJBGCMJYDMYGZ
59838,47,QSEABPJVPQN
59839,12,CIXVMCQXVHH
59840,37,XMEFOSYYTWHJ
59841,17,HLPAWYYYDZLTBVK
59842,44,BIGUPAAUZB
59843,5,CWAEMRKEHXMXXVMBMFHU
59844,8,HXNTDWKXJIFFXDDAUCP
59845,50,XEZGOHSXBKYEWWR
59846,7,RKIGOSJKLJDKKXJQER
59847,25,CTNIEKBGCNQZYVGEQ
59848,22,TGIVJHLDKKGUVRRHL
59849,50,ZHNFKWTUNOCWUUGCGV
59850,23,BRLFZTEDPAYCXZMKWYU
59851,38,UEZXR
59852,50,VQNOQJE
59853,17,OOOJDVY
59854,7,FANCMAK
59855,44,IYTZVTW
59856,41,RERPIGCXWTUI
59857,14,FMQIJZETLOVXLNPRINC
59858,5,MNSBNCAKKLFFCVHXS
59859,47,ZKOITGYDMPMQSJY
59860,8,TJMSBFYETYOU
59861,20,SGNLNVORCMQNWCPBHPM
59862,50,JKNOZTVWODX
59863,41,ZUPQPPRHS
59864,15,NSXVWVVAYNHMGREG
59865,29,TFHCXZEXPRIGSXR
59866,46,RWIQAJSBUTPJPTGZXPZP
59867,38,YZPLEHJJHS
59868,7,EYMMCQLYAABRIYDZB
59869,47,NJRRWUTADOHKLGJDM
59870,11,GFOOISLWOVLXOCK
59871,43,WPAUYVK
59872,43,SOAJWVEFYVK
59873,11,PHXVJSNUJERUHU
59874,43,RVQIDWBTDXJIOCOJW
59875,48,BGHRZKPXLE
59876,14,VVAIMTNBJMABVB
59877,13,SULKDMZPFNZSAHGKCXKL
59878,22,CHHGUEQC
59879,39,XQNXESKCZCHRSBXEX
59880,33,BICHYBFUW
59881,35,EOGAGLHRANHCPTZ
59882,6,OQCLQJPZLMKF
59883,29,NJSLFQXHVE
59884,28,IGSRQTRAC
59885,13,UZFPIHOKYMUK
59886,36,DRAIULILDLKGS
59887,10,GVBTJTQEWUBOU
59888,33,HRMQUEOQPSNYCANIRO
59889,40,IZGRHFYABARPZCOMPWYW
59890,23,INXZEJZQTASIDGCIIZFQ
59891,38,QWGDJNYSJTKELJHUOHU
59892,18,FGPTWIRUSRIUVFH
59893,18,OHDHMTFBDEBB
59894,3,BTXTMUQFGVWCIIHQ
59895,49,WXTOULIFBLAYNOPEZ
59896,40,LQZCRZX
59897,3,HDMMUXTQIJBEOA
59898,46,BTYARWQBDFVBN
59899,16,PDSCWWJ
59900,11,ALDAJQJDNSAPXPIZPQ
59901,20,EZJPWTIMKCYEYHO
59902,40,EWRXJHAMXTQFWWQUCBG
59903,44,STHVKNHXPC
59904,31,GESYYQRVFRSQZ
59905,26,NVQDHLMKYJXSQC
59906,29,RWWTKBTPEUEBCSNBPQ
59907,9,XBSVYGDYE
59908,25,TEKOGEQFQLU
59909,39,QLRDRKGQBOFSTP
59910,42,YHNDD
59911,6,OTMZUGSQQYSCIVM
59912,22,JRVEFLCRIQLYWUESOYG
59913,19,MBKWSEHJINS
59914,50,TNVIPBIICFKJFVSTJH
59915,39,WMCOOYTX
59916,17,LFAHKPZWGXNK
59917,8,GXWOHKZ
59918,11,YYAXOEJUEDRAJCFE
59919,10,LUAXPGUXCZIDPQ
59920,22,SXLWWONFTFSRKTEBG
59921,13,LRRTGDJGEZQHNLOIZ
59922,18,LPYMRGCFGHHWOH
59923,19,LELFGMSWWKHVNDAARZ
59924,12,YAGLF
59925,2,SCHPE
59926,23,BOVLZXZVXGTRRHIW
59927,25,ZRJXKCN
59928,17,VSVJAQO
59929,36,AOBHZMCLZKRSLAGRAMQ
59930,46,LTOALLKJUSBBKZ
59931,10,OMGQFGQTNUBXAVTLJH
59932,27,JFQTVXMBIXCJOHQ
59933,16,PNXXPJWAPPBIX
59934,45,KJMXJOLWPTT
59935,20,SXXWPTGRYJNCPQDMCCL
59936,27,EGAXOJMWOWTPW
59937,13,DHFYAW
59938,34,VSQAJCZSXKBF
59939,15,XFQOPQGEOXC
59940,44,ACTSYBG
59941,11,HKJPMQXUIFCRP
59942,16,KCOXEUBRJGKYQFM
59943,9,QKSCLII
59944,27,ADJDOHW
59945,16,SFXETAMJHQFN
59946,48,KBPZPDAZOZD
59947,11,ENDQGUQE
59948,4,DKEWNGUZBP
59949,16,BPRLEPET
59950,45,RXWAWQ
59951,12,BDUNNHRUSPRJNJZUP
59952,32,PWAYTRJCCUDDT
59953,13,TWZFNN
59954,14,MRYQHRGWWJL
59955,24,ZOPOJJDAVIMDDMBXZXJ
59956,10,SVWQXMCDD
59957,27,BDJKWQGNFIIBYP
59958,27,CRUBCTYAABV
59959,20,ONMXYEQVE
59960,22,AKUXPVHTILIXLUMDZLU
59961,4,AFFEZWQGGKBCR
59962,13,HSEGUPYBACUWFUQHFCMC
59963,21,FYUQWQGO
59964,28,DBURRRBWLSNCXEXKY
59965,18,BFXSF
59966,14,JEDQBEQHWSYQYRDTAMDU
59967,20,SRXEWJRSXICMHPPE
59968,21,VQMJGOPQ
59969,36,WQLIICRRPLMRPOF
59970,27,PGBCMLC
59971,16,VNBBTBYCURXRHBU
59972,42,TDKPLOYZLCWXV
59973,3,HKFBUFJTXZHKAOJ
59974,28,VTYGHXOM
59975,31,GPSPJTYWSOPHO
59976,39,HYKGXGC
59977,30,MWHHFHODIYE
59978,50,NGLXWETT
59979,32,WJWCBIHZR
59980,45,IBAEXD
59981,43,OWKRBZIDGWERKMTE
59982,24,UJNGXIPKKZFBGAJEC
59983,25,SNMEEFZZM
59984,38,ESKKGVTCPMOCWATIFZF
59985,21,QTNEZENMAVVFT
59986,31,ZRBAXVHBP
59987,9,CQOJPUIECVYYVJN
59988,33,EZYIKYTWXAPEPWYQ
59989,17,EEGKIJELUZUOOOA
59990,14,RDLPS
59991,32,PFPAOFEZYNI
59992,43,SRLCRYKVDYUOLP
59993,39,APCQBUG
59994,37,UCOBUIFKIQ
59995,17,TPBFSBDBTTV
59996,37,KSAEQJWYOKWEIPZTNJLR
59997,21,BLTNTCJHKCHCW
59998,9,WSZJEKCIY
59999,20,KXJMDE
60000,31,LFWFYHEQVOLPOUAJAH
60001,47,VMPIYIJUGHYRBJJE
60002,19,DZYFMZCECL
60003,41,SBMKNVF
60004,25,LXWJLZULLOXYPZ
60005,43,ZJKWKRBNNXRHNDHKVO
60006,15,XTZIXY
60007,32,VKDPIAXTLEYDXCJNQKCT
60008,19,NWDCXFLPP
60009,11,OZXFDYSYERY
60010,22,YEGWTBW
60011,8,BCOHLAAWBZSNDLZYTAFT
60012,47,QBHXNRTVMEJWQBGR
60013,6,GNCJF
60014,5,FCIHSWHCPVYK
60015,16,HUCGPZSDXPSRGF
60016,6,LSQFGSWVBCWROUV
60017,3,GSZNBUAOYBTHXIVB
60018,30,UKQNY
60019,25,UHWZHCSOSM
60020,10,JXKEMTOR
60021,33,QDSMWVIUCLMJ
60022,34,GSENLYZEFEGUOHBCPRNY
60023,9,EHUBNTI
60024,20,DBYVLCKSSBYKSOJV
60025,29,LBWGSXR
60026,36,AGDBAIKJCXL
60027,22,WOLHLUNDKQGM
60028,12,BZWXHVBNPXXLXNXER
60029,35,AOFQPRZUYEBEBCUBUJ
60030,28,XWQHQKKAZCDCBXDJGLY
60031,9,YLNQSPTKXDNABEN
60032,49,QNJDAPHT
60033,11,BMFKOOQMCXQPTPVQD
60034,40,JYOKWJRDOUF
60035,27,VQNTGVVHPVB
60036,42,RMROCGEKKWDSPGB
60037,21,FEBZUMKCXXIRTKBSBVQC
60038,44,PJFJNAOB
60039,18,TQKOPCHCABDNUBRYBH
60040,16,OHFOUYDWZAEDMQMUC
60041,50,YMAVSRO
60042,46,CNQBAXSAFOJ
60043,5,FZZSHJOPPYXFIO
60044,19,CUVWJGWOUBSZLHYTVM
60045,14,JGQNPXLLLLKVCTP
60046,6,TELXTZGY
60047,37,LUMSEISYTDMNBZUVMJTN
60048,30,RBLUE
60049,46,MCIPHUNRLDIM
60050,8,OJICWORSEZKQ
60051,38,JXMHZOECSXKZVKIDK
60052,46,SXEFKRDHUYOX
60053,32,NBQCREHAYGERNBX
60054,33,ZVWEHMOEY
60055,14,JFBQBUQCGYGZ
60056,9,LSKMXJX
60057,48,SKJHPCRLYCISPJ
60058,2,WJMANV
60059,48,HHADODNV
60060,17,EVAFDCPQSFAAOHMFD
60061,25,HYMWUEJFZOEPBKRZ
60062,31,UCCPSIFY
60063,13,FZJDRYLMUEMBU
60064,13,SYPWNYWUJQUA
60065,30,PLCUOAAMA
60066,4,IWVESVQOLZWULDXLFEY
60067,12,JXJZFLDGUEGCLW
60068,17,WGTTMGQP
60069,24,YUCWSRWEYV
60070,31,TQICNCOFOYT
60071,24,JVXJEHMXMXPGXTUUHACT
60072,19,ZEKGXLFXTOJ
60073,25,DEWKOCM
60074,15,LAAXHBK
60075,14,ZEQBK
60076,23,WRRFRUNQLASOUSUR
60077,48,SVOWWBSBAFXWLPYPLABC
60078,24,ITHPPXJYRQVTZWVY
60079,12,JWRKOWHMOIYPKYVMY
60080,8,CJJGNG
60081,34,OLERLIHMSWLPC
60082,37,IODSUEXQWCEDUD
60083,48,WJVAIQDQLGVGBWX
60084,33,FDBEDKGIOPQHSDCHILNF
60085,50,VYISU
60086,47,STIOKETSSCOIBIQ
60087,39,DJEDKZDZWNEGRAYKLJC
60088,24,MLOMSZYAIDIVJ
60089,7,LEZEQA
60090,7,OYTOLR
60091,44,OKXOKOJQWGZCHL
60092,49,JKBHRJBUCGBNF
60093,4,AMDHIUAVHEY
60094,15,KVZQVIFCADAOZOQ
60095,34,MVIMKOWWHIJ
60096,19,TTRZDUJJFOHWGMBB
60097,50,NBHQHSTYOF
60098,39,GGNFAREYGL
60099,43,LHWBQAZHKQSI
60100,9,HJNDPEEFNCV
60101,46,XKIXQGEIXUVDKD
60102,31,RASPROZATQPIAICRYY
60103,45,WAOFJZGA
60104,41,NQTRU
60105,14,TZZALAIAOPKGEGMHXOG
60106,7,SDGLTCLN
60107,21,NHBLVJNSQYOV
60108,26,REWBQSLNILNGDHSLNRVT
60109,31,IQFRDYHIFHE
60110,45,FBCYACJJXTUKI
60111,12,RAHDNGXWYGXGABTLYCX
60112,6,AEDAYWKNAJG
60113,23,FKAKF
60114,24,RHLEGSX
60115,33,OOSOVUUSQUHHXSS
60116,17,IDHGZPTE
60117,20,JWOGA
60118,41,FNMQTKYFGPOACRDSU
60119,32,TYDTESQ
60120,43,OILRWVK
60121,36,DDUCUXGSNVPNA
60122,13,YFBLYTWUHCYQCNI
60123,18,GCTMB
60124,3,RZRWGXUSVOXUVVUERY
60125,42,ERBQCGC
60126,45,KICPNC
60127,44,RIHVPTGULTTSCWDQYCKW
60128,16,NVFALWLKYRH
60129,48,UBLXBPGDRF
60130,21,RQMPT
60131,5,TOKYULDUF
60132,32,RPVFSARE
60133,45,ZOJFDZSNMJSUMKWXHM
60134,43,XNHZSASKTVUZOSW
60135,39,XSHKVBUXCQYILXZEP
60136,42,GOVUUTLAEGJKI
60137,40,OWRCABJLN
60138,22,NCWPB
60139,12,YSOQLTJRDRT
60140,3,IVQYSMCOWRWREYJQ
60141,7,WJIJLOZLZ
60142,11,ADJQFT
60143,11,OYBKVZQWOSS
60144,21,EMYHVJDSGKQCPQOEELO
60145,21,GDYOOOQ
60146,40,GIZIYNPPV
60147,42,ALGTZAUXKCQEF
60148,38,XICQDESBGWIBTZM
60149,14,ZENRIXHTLUSURQV
60150,5,WUWXTNMVDL
60151,1,RSDMMFGIRUFH
60152,50,IIHAYHUTEPDYO
60153,23,LEKFQMEIEAFCSSNWIQH
60154,16,AOKBCH
60155,16,VFMNPQ
60156,8,BXCLWXTACKHURBK
60157,40,IRVJINHLHPR
60158,44,ODZAAU
60159,40,LMRZZHBGI
60160,26,CLTHXARV
60161,10,IXHHLPMLJCF
60162,30,WAJMGQZLWSOWHHFCH
60163,11,JFVDJDZJTNZYLFNKRAA
60164,36,KPJFWHFDTNVHZIDUKQES
60165,43,QQDCSKERSOHKLNEOL
60166,27,GVUJWJZERZ
60167,6,SMQZGFLYVBLUEAVUKLS
60168,24,PUMSPRBGKFIY
60169,7,NYSSBZUWBE
60170,14,NEXOSQRDSTAXLQSN
60171,9,KRXHGICAASYYEJZDTB
60172,20,QTONVOLQEISACUMP
60173,41,GDGHUNNTXSWPIAHM
60174,3,OOWPWEA
60175,21,QZSFCAEVBBHYWNZH
60176,46,GZLUDTGRAGSF
60177,10,XVLIFVX
60178,32,SXMPPIYXIBKYNEYAWVNN
60179,5,MOQSBXWPUFRPNVMNV
60180,17,KRMCALTEEQQCQWFFE
60181,2,TTQEDBAZXBFFLLBM
60182,25,XYNCVMMRLOPCFWIQV
60183,6,RYUDIUWSXGJSB
60184,30,TWTTLFZ
60185,11,FILUTCKKIKXHE
60186,12,FPNADXLM
60187,9,DNLYXPHFKVJ
60188,35,KQOZCWLBEZNWVHLD
60189,3,OTXDYV
60190,37,BYPQXWD
60191,11,VECNBPYAEOR
60192,26,RKRBPMTSKX
60193,10,FRTUZOPRUEYGUIMMXNDL
60194,23,IJUUOSHZMVRC
60195,16,HAEMYQKSLDICTDSPY
60196,10,DKGFVTDNXRJYYYE
60197,33,UFRWPZUMZ
60198,9,RLTTPCFVXECW
60199,16,ADQUAVDKYEXSFU
60200,2,ZVKIDWUGJYVEPXDO
60201,4,NMYDGBCDWAZBP
60202,22,GOJRGIDFCE
60203,49,RWFJQPGZVDUSMVJKW
60204,6,UEGSGHSETRDEIXT
60205,48,JVSEORV
60206,45,LIQVBHUYFISCRVB
60207,22,MFUZOGSWRWGZYI
60208,39,QDDMTAC
60209,31,IFJKUGPGVNHHBLNZ
60210,9,UVLCPCSVSUP
60211,17,WYJRKBC
60212,21,ZPAOASRMCVOLNYSKAK
60213,50,WBFMGNDDPGGRZCTEIK
60214,20,CWRVOSJDBJRD
60215,28,VJEWOGDGXQD
60216,44,BGHSAD
60217,39,QXAHIOYJUMDYFLRY
60218,1,UKUDCLKBO
60219,4,JYDFR
60220,32,YZIQXXZNTGQGQSF
60221,21,ESYFWUEVUGPZBOP
60222,36,JNHZN
60223,18,UXAAT
60224,27,ELYHOGWXSOY
60225,26,BYKKELPDOHS
60226,34,BWYBZAVYTAQFPWK
60227,15,ZXISBPHPAHUZ
60228,18,UJVDSHULXWVUMUAVUUY
60229,39,AERJNQTRSRDWZBCV
60230,5,RYOKQCTNDQORXQR
60231,32,XBOGCZQPJ
60232,18,KERAEQEARPRYT
60233,43,PSJYOGPKHVUXT
60234,28,PUJMCVYRVCPGKUCVBB
60235,9,ZKVFROMZZSIWCGE
60236,42,DWHUYCAZVE
60237,22,QKPOWYNSGAAPBUBWX
60238,39,IRNZRLMD
60239,26,MRSES
60240,39,OJSZSMXSWCXL
60241,39,ADXSWWDEORHTUUUFS
60242,41,GFQLSRZYLY
60243,16,JDMWZS
60244,22,AXWCO
60245,24,RHBLO
60246,6,WCNAJ
60247,11,MMRLBPUQOUOCMRJKCZ
60248,9,CDZXXIDFOSPFVUML
60249,22,BGTCANDHGW
60250,44,HHCRWYQXJRSYIDWVYSJL
60251,31,ZOUWQBEPRREPWG
60252,41,UHTGOTKSZR
60253,5,ITZKCBZUXET
60254,20,BQDWNIBNJSGFEG
60255,24,LTAHA
60256,4,HCFHACOO
60257,27,QGFXIQB
60258,3,JDKVXUNDJEYB
60259,22,ISRSDLOW
60260,49,BDQUFNBBIMCDBNBPX
60261,6,HLRXTMAZ
60262,5,EACFDUTLAFSD
60263,27,KMMTVNJARMNTLUGTZHXA
60264,39,ZRNUVDOQYEPURCIF
60265,47,VWQVE
60266,6,PUDYRHGAHJOBFISD
60267,50,FSNYSZJSOVTFEQQJL
60268,25,ZJVUUYIBWYXAFRSQTTGS
60269,37,RRUTZIOYPOAMDRNQ
60270,11,OGXLUVWDMZBAGLTM
60271,8,YNKKK
60272,22,OSVRPJCKGSDXQDCKZ
60273,10,OECJVEQOFXR
60274,8,CNDEO
60275,12,IJOXNSUDNVPVF
60276,41,XDQPYJMQKJJYZGUJF
60277,7,IEBPXWCTRVEGG
60278,9,UHGETQTDLCFCXVBDGTB
60279,49,EFLTOTTQQ
60280,40,DFTKESNCPDDRGBSUZ
60281,22,PQRMYBYRCWX
60282,39,ETCQXBFL
60283,35,ZKANZBWG
60284,21,ALMWWTQARJNTO
60285,45,WWYDGYOQ
60286,39,DUQFOYCTQ
60287,49,EYDFCCIMFH
60288,1,WNBYABZBBQ
60289,45,EFCRSQJUYVNEOUIZUULV
60290,35,VSPNBAQAELXDBBHDAHSS
60291,37,JTAXKJQPIAPRLXBKD
60292,18,LGIUMQGEX
60293,9,FNRFRYXLXWXVNA
60294,9,KPMURIOZFONT
60295,42,HFPKMHHS
60296,10,MAVVMPPUZCTF
60297,8,JJOAGUQLQNDRYRYEGDB
60298,28,DVCPLFTDGIV
60299,35,VEIUTUWPFDDRTNJHRR
60300,16,IGSLOZIXYXX
60301,44,WNPGFUKROKAMVQNKHYJ
60302,16,UTACX
60303,44,FSLZOPA
60304,25,DEFZOVLCA
60305,21,RCYCERASNKBR
60306,44,SUQFPPMPKR
60307,22,CZSVQLQB
60308,1,DCFAKAATQCIET
60309,45,XKLZBCBCPWYP
60310,17,VKPFCXEEL
60311,10,PJUQXNPAMOM
60312,7,PZWYHWVXHBZJBAC
60313,36,IRCAURYHAO
60314,34,SHDIPFAYI
60315,45,JROBYGXADURYF
60316,30,EXMBIVVQWXGKSOPIC
60317,7,NYCSKYPBYBSMSCLQTKYH
60318,50,QWICPJBZF
60319,33,XKHXCDONXCPGX
60320,8,CWOKAFBPJOCSFOOF
60321,4,GNYYADFXN
60322,46,ZTNXFNYRKGS
60323,43,NVJRGSAREDNXENQ
60324,31,HQQMVTH
60325,9,LYUVHKBBZT
60326,10,HYYMGALWKAMZRPYHCQ
60327,42,IYKIKEMXS
