_id;um_id;m_id;interpretacija
54348;54348;16;LIJHZDY
54349;54349;6;WCDIJTNLGVREYTFS
54350;54350;44;ZRCTG
54351;54351;1;HMDZJUGDXUYAFEZWIIU
54352;54352;29;LNFGN
54353;54353;25;MMLAJNOJYIZJTGP
54354;54354;11;EUHLHQG
54355;54355;14;BFGSLRPNKVVTT
54356;54356;24;CKDHFEURMKF
54357;54357;45;AFYRYYAPE
54358;54358;12;CLNKFOU
54359;54359;21;ATFZKHYGDBLCE
54360;54360;38;ZKOOXVVBHBXNGM
54361;54361;22;NZLABYZFY
54362;54362;39;ABZSIPVEYX
54363;54363;5;OXRQJUQHWOIYTKNPCL
54364;54364;29;RFEABPMEZRKHRMEBT
54365;54365;12;GVJVOVWUVX
54366;54366;30;QUKJCWOCVBGDTDFFJ
54367;54367;4;TIPNGPDIVUUBTKIED
54368;54368;35;KHLPPBAZLBG
54369;54369;22;CMATTFBGXHZWXFOCSWK
54370;54370;25;BKMEKT
54371;54371;8;VXPBUIFEQHAXE
54372;54372;21;RVGODSHXILU
54373;54373;30;XZWIAZGDEJYVGREWV
54374;54374;32;OTXBMMSGYADPX
54375;54375;15;BMNJX
54376;54376;4;BHXTJGXXJJ
54377;54377;41;OTFYC
54378;54378;8;XDTBMXSA
54379;54379;39;OLWWDMSQUBRAJBFSPKHR
54380;54380;39;ZMLAS
54381;54381;23;SSWHEAGADSWAWBK
54382;54382;42;WXJYSW
54383;54383;16;SZBUHXZGP
54384;54384;40;PCPYNCCVZW
54385;54385;22;CYXMYUTVPGSJCPN
54386;54386;34;FDAVRKOGNV
54387;54387;50;DLRPMCO
54388;54388;28;WYDQVNHO
54389;54389;42;BMTGYYCFQVQOHXDZ
54390;54390;37;ODPJUAAQXJTXHMEJ
54391;54391;3;JMLPFASYPJWZ
54392;54392;26;KIILFGPNHJAH
54393;54393;28;PTFIPSBFEJHTT
54394;54394;3;PZNHIAZ
54395;54395;23;NIAPGDLUPNRKZMZZXX
54396;54396;5;CMGZBGHJNDQMC
54397;54397;26;SVYRAOGLMOWORTOUUMW
54398;54398;36;YOFPXFBLTPT
54399;54399;49;AKNNOKKF
54400;54400;49;FGOJDZOVAV
54401;54401;34;HVAXMZDT
54402;54402;40;ESGME
54403;54403;28;FQDAQZHNOCCGINLW
54404;54404;18;TYVPDHZNQWVBKCERKCT
54405;54405;24;PJGAYCVJOTW
54406;54406;17;PSTPKOCGIRT
54407;54407;19;NIVGIRURAYPAWMAXFTRB
54408;54408;9;XIRBIZAUCMUVZSHSRC
54409;54409;44;BRQAUEUJORDUAGT
54410;54410;19;GUTFHWNEK
54411;54411;10;HIGQVLCTIKGJBRBL
54412;54412;4;ACMMIRTMHXPLZYHO
54413;54413;50;NXLJQTFMNNEYCGPIBYN
54414;54414;9;ZINKZTY
54415;54415;21;TLDAENZUFMDS
54416;54416;23;QQEEWIDQKBJDJ
54417;54417;48;PWZFQWLCDJUU
54418;54418;26;UIOWWJPXLNV
54419;54419;33;FHTSQTGQBWPATQAMKS
54420;54420;41;CJCEDWETVLWRKJWMZ
54421;54421;46;WJMUBCL
54422;54422;17;OVNAOFYZQNXED
54423;54423;3;YNZRDASXBWY
54424;54424;47;KCGKFNWYU
54425;54425;26;TUWYYESGTUDSHGMKICY
54426;54426;9;AHOCIHHDZWBYKCKF
54427;54427;10;XNUIOV
54428;54428;34;IUASRCVVGVYLBVULRLEY
54429;54429;8;VDXRLOQG
54430;54430;28;HYKRHATSWCYIMK
54431;54431;50;ACEQQU
54432;54432;37;ZOTYFASWJME
54433;54433;47;SIUGEOTQOCDBTRLNBA
54434;54434;48;QWEQPYFT
54435;54435;19;WCPGOMZKIQGEKGBRA
54436;54436;28;MHUHBFYYYWFDSA
54437;54437;31;QTJMDEDOFAR
54438;54438;17;CZETBKHILERONMRG
54439;54439;15;TUFRGZSJLFAJQIOH
54440;54440;37;FELXCC
54441;54441;47;BZMIO
54442;54442;24;RZZOV
54443;54443;16;MHRXHDN
54444;54444;24;GLFNCXVBJODCXI
54445;54445;47;TOZVPIVTAXGN
54446;54446;12;BPLUMXZ
54447;54447;2;DYDPTYI
54448;54448;3;RMDSOJ
54449;54449;24;AWCALWLBCVX
54450;54450;19;AGPNVRFPM
54451;54451;11;RQJBQEVNFNVCBPNFO
54452;54452;37;POTKYLUPJT
54453;54453;47;EPCMXRWWJUOCCMDOBD
54454;54454;10;KKMOWHMHADFHZLMZ
54455;54455;46;KFQTMZVHPPVNQYX
54456;54456;21;QUJOZFBSENAMHEL
54457;54457;33;ACGWNQUGVG
54458;54458;14;EJWZOOKHLBEDFFFBB
54459;54459;24;AMNXATLOLWKD
54460;54460;24;NKFTQNVTUFEI
54461;54461;11;QDCHBHWZQIGLYCO
54462;54462;38;DLIHWCEYEMOAO
54463;54463;46;GWQKGRZTUYMUC
54464;54464;23;RQPNPSDVUUQJMPAP
54465;54465;2;VGHBLPCK
54466;54466;22;SBWHVP
54467;54467;19;YEMRTNKEYAHLSYYEOP
54468;54468;9;KFMTQZPYFCW
54469;54469;37;JWQEAEPGWZNPQSERIYR
54470;54470;2;ORJIRWFHIEAFYWKYC
54471;54471;46;VKNOGIZBVYIGPFCZEDV
54472;54472;8;QGDPCDAUQMNBZT
54473;54473;30;QTJGKAGWVUEUGGNAQI
54474;54474;42;JESLVTQVEPDNRBT
54475;54475;14;QTPRUXDSIE
54476;54476;17;YTRPJVTOE
54477;54477;36;ICIRY
54478;54478;10;TIPHFOZY
54479;54479;17;MAHQDMQB
54480;54480;41;SXORJEEFBUJAC
54481;54481;37;PMOXJLKIKXRP
54482;54482;12;KIDFVNCUKYIRBBAKJKC
54483;54483;13;OVKCPX
54484;54484;18;QBPAUO
54485;54485;14;YWIPOSN
54486;54486;49;RGUPKZGBRWPVJDUEI
54487;54487;1;ESEPY
54488;54488;1;FHXEYFJVCJGGWQROE
54489;54489;11;TMQMQMI
54490;54490;32;DUKVXMTFDU
54491;54491;36;FAWYVZXZZ
54492;54492;28;EKFVKWEOSIHPWQA
54493;54493;10;OAVLVOXUCOGCVUS
54494;54494;15;JITQXGXJAMRFQB
54495;54495;12;DTNPAJQITLCDRTBSAYBQ
54496;54496;32;AARAPXJNKPQQDKEAKP
54497;54497;7;FAFVGTCXUKYVENOY
54498;54498;43;VYMOLIC
54499;54499;46;AFGRNRTPUHGJ
54500;54500;34;EOXXWJXJKRZKZCISEB
54501;54501;24;AWXUBRWBTGEXFFCG
54502;54502;11;LAXDVXLWRYRNZQV
54503;54503;9;JUEHWHZYPFTUSDLMJ
54504;54504;22;CDDVVDK
54505;54505;11;FCGETNCBMPANZBLIDA
54506;54506;1;FPAEZPSASTDIR
54507;54507;20;HWCWHQAWUMMLNYGCJ
54508;54508;47;CYLHSEXWTPIRSSWNO
54509;54509;21;ZUUPZLNBWBUIMW
54510;54510;9;BNGUTW
54511;54511;31;JXEARHQJFWYE
54512;54512;17;EWDNKWUIOR
54513;54513;17;IHLMZRPCYE
54514;54514;19;LKGXHUDWTKKOFKTD
54515;54515;13;LUMMYCWZPASUL
54516;54516;9;IIHENFWTAGFLJTMXLKTY
54517;54517;12;OWQMQRJCMS
54518;54518;46;MSUAVZMDLPTZPVVN
54519;54519;16;IZXAGZXGWHEGP
54520;54520;9;BLSMLAT
54521;54521;47;XYJQYSVGBQNCZE
54522;54522;32;MILNJZTLQVFEL
54523;54523;30;CFQPMKVRLKLJEVTWAWTQ
54524;54524;40;PQYYWQFLJQBAEATLLBQZ
54525;54525;5;FRPHHZXVX
54526;54526;12;RHAXHEIDCVBJOXUQYDR
54527;54527;8;MHAUCHEOXWJN
54528;54528;48;KQZNTCN
54529;54529;14;EBRZDCTPJTNFR
54530;54530;4;LWPBLQGGEZHL
54531;54531;3;YIVMBX
54532;54532;29;RCGBAYELJWQJAZYPLZ
54533;54533;8;PLOVMRXXROTKLPGSDY
54534;54534;2;VGCWQPCRDUNGPHQQDUBP
54535;54535;49;BWCSYWFMHNHZR
54536;54536;37;ZVVDPEADXFDBLKV
54537;54537;34;QJULVHXMJORPRHBZY
54538;54538;41;PGQPBHBNOJCM
54539;54539;6;NGDAHDDY
54540;54540;23;CEGPLIESHLBF
54541;54541;16;IQNDOGA
54542;54542;10;LXDSRMGZNAHZ
54543;54543;23;LXVBSJNZHMFXZNWIX
54544;54544;19;BSYSYOX
54545;54545;34;OMDAPNXUJUXIZB
54546;54546;13;VLKVFE
54547;54547;42;UAYMCHKEAKKS
54548;54548;11;EQSIOWMEH
54549;54549;5;LUESVJUWWRVT
54550;54550;46;WLYDBZDCTIHTVEWFCN
54551;54551;48;RLTRHBZDEXCEHXK
54552;54552;29;FGZOSRPB
54553;54553;48;IXQNREGAVGXXG
54554;54554;24;KGIQLEWKCANFSNIDW
54555;54555;49;OBDCSQR
54556;54556;2;CVXTVUZXDAQSQVGCTQU
54557;54557;20;OGYDBCWHXRRDQTX
54558;54558;4;TPYJU
54559;54559;19;VBSEQHNXZDDGUW
54560;54560;39;OWBATMHGRQBLZUIVNWT
54561;54561;28;LIYVGGLFEMVPP
54562;54562;29;RLUPPIEZSSJPZTZOR
54563;54563;31;NHDKEVSUMGKPBVWWT
54564;54564;7;BPUWDZBO
54565;54565;40;HBFBXDI
54566;54566;29;CCKSXV
54567;54567;29;OFBSPHW
54568;54568;10;KFNZXNVHLOIMFAWCF
54569;54569;27;CAJTUSVJDDD
54570;54570;31;UIUAHFKQM
54571;54571;41;ZGTIQNYHYFYXLLHUIOD
54572;54572;34;HGKQVNPPYBU
54573;54573;14;YQNRG
54574;54574;14;ICZPHSEURLYY
54575;54575;22;FEQPTCNUOYRFLOSDDUW
54576;54576;8;GVQXKBTFR
54577;54577;6;HPKCR
54578;54578;49;ZRQPNQDJQVSG
54579;54579;48;QXTJDPCOOVMJWRJL
54580;54580;11;CYMLMCRIZSIWV
54581;54581;37;HHVQJTGIJKCV
54582;54582;16;INRDUIOV
54583;54583;25;NROFZVBIY
54584;54584;3;IIBWBOCDZKWJLPEFBDEC
54585;54585;40;CFXYOXDNNGWXTTUZHTTU
54586;54586;15;TEAWNUWA
54587;54587;7;SNQUTTLTEXIVXA
54588;54588;11;IMYGVIQYTWPYMGAUKA
54589;54589;46;VJELFVPJTHX
54590;54590;38;SPBTLTNWNED
54591;54591;20;QNSVYGDYKDVPUZY
54592;54592;47;IFQGK
54593;54593;43;JRNYEHHJVEMBKFLSWP
54594;54594;31;UGTWZICUYATUJLKAWZ
54595;54595;32;VVTWUJOGZAIDN
54596;54596;3;AIDCYDDJCBSCENX
54597;54597;35;RLWDTZWNP
54598;54598;48;FMMXLBCCWYKTMAUAVQNQ
54599;54599;6;BODVB
54600;54600;8;WXPYSGQCHFJ
54601;54601;26;UTAUNREAUVZ
54602;54602;17;QGFXZKTWIHYKMEJ
54603;54603;8;FLILXABFE
54604;54604;41;NTXQOY
54605;54605;9;BLVGUGPHAEV
54606;54606;10;WKPXMMVIQQ
54607;54607;26;SMESZZJHUFEHYIXUHDXC
54608;54608;4;SDITTGTFZIGPHMBCGK
54609;54609;14;RVBEVOG
54610;54610;45;KWQSHYKNAYQTHZKO
54611;54611;35;FLJKWVQKPWHNIO
54612;54612;10;MRRUNNUPFPP
54613;54613;35;MAUMUHFQHDMUEOFOBMVN
54614;54614;25;GKDIW
54615;54615;32;ZSPANHPQCXURV
54616;54616;36;EJCLBDOWSIXKBIECYSZN
54617;54617;20;IFXBMCLRUZO
54618;54618;32;UFRVZZTBCRHOIVVLIOTS
54619;54619;2;SCGYWBE
54620;54620;38;VNYGEPWEAZGNEMBUS
54621;54621;46;TTKVKQUVOWAZEQYWF
54622;54622;12;NQOUZGDLTJWWCBUPM
54623;54623;20;THACLIUIEERYROTVY
54624;54624;2;PDCXXVLAKIQCCHPHG
54625;54625;14;MBDUOIKDDVBLRO
54626;54626;28;MVSGYBSGCJJO
54627;54627;41;YUEAH
54628;54628;30;ELTXVOLQBLEMNUIQFMHB
54629;54629;8;YZDONEDBOGTQUSXFEIOC
54630;54630;11;XPMQIISWH
54631;54631;4;VLQSCBUWVYWCMA
54632;54632;17;SVXOTNFDTUQOSNLIPI
54633;54633;36;NUUFJOLQNBVTJJFEJGO
54634;54634;41;YVDUSVQFLNP
54635;54635;47;QFPMW
54636;54636;8;NCVAKIRSEKQXIASFPIW
54637;54637;45;WHRCUUBYGQWJXPPNXUO
54638;54638;24;TPWTZQQDW
54639;54639;29;MUNPGHY
54640;54640;28;KCHODDAARGWVYUPLUA
54641;54641;5;YXRJYHC
54642;54642;46;ZSVUHXEAQN
54643;54643;48;MUSDXYYKUZVPED
54644;54644;6;RVSCJWJIBJRLU
54645;54645;27;VUOPEPCCCLNYEVLJCTIY
54646;54646;18;IBNBEYPWMZAQ
54647;54647;44;WNLERBJQPJJVSLEXESN
54648;54648;47;TBCZVSR
54649;54649;39;OZYWFZDPXGC
54650;54650;41;IWQJSKQOAIBADLMUSTM
54651;54651;34;AGHRVPFNFVJJJTCJYCA
54652;54652;8;KQJWQOOT
54653;54653;4;BRTRSI
54654;54654;10;CWAFNQCCQFUIWMELNL
54655;54655;46;FBCBILDEUGZSKCMSI
54656;54656;48;KNTLYTQGK
54657;54657;39;FQWVQYEIFOTHURLDKSR
54658;54658;15;EONPPNXIX
54659;54659;16;ZGWYT
54660;54660;47;POMFJ
54661;54661;7;HUINMBONGTYMJNP
54662;54662;39;YAZBNP
54663;54663;13;HQHRESPZEAITALSPYIY
54664;54664;26;EXIUXJCWXQURPFZDBT
54665;54665;10;SIMMAX
54666;54666;6;SWGMZJBKFV
54667;54667;45;UWLOXVCZJYOHDOP
54668;54668;46;TCIYLFKFSHRY
54669;54669;24;KGZNZRUREQAF
54670;54670;39;TAWYTUIBFKYUORPAI
54671;54671;32;TPVTAPGAGKYWKEZHEMGH
54672;54672;15;ZMCMBV
54673;54673;30;SGMTP
54674;54674;17;FPHDLFEWSHQQ
54675;54675;5;EOVAUNTVQGH
54676;54676;45;PZCHFTDVURPCIBPHAPL
54677;54677;43;VBYKBBYIFMU
54678;54678;35;EHGQPCAPCYDZQXWA
54679;54679;1;ELBKXXMYOF
54680;54680;47;JCXGWN
54681;54681;35;SXVTTRQOYBJ
54682;54682;43;ISOSWTRRKGSXJJLXDTBH
54683;54683;13;UBEQGHNMZXLTJYEQKD
54684;54684;37;EJPBVYIAHHZWSI
54685;54685;9;NEIPMHZZAOIV
54686;54686;35;XOFFJUVEXPCASLSJ
54687;54687;30;GAJFXIYCYVDZ
54688;54688;44;MPSDIRDKKRPVYQELXDB
54689;54689;26;DSYKMOAHXTQ
54690;54690;23;NPQDFKKOONZSIDJQM
54691;54691;10;BJGDQ
54692;54692;46;GZQKWAFRIIWCAPQOXW
54693;54693;17;BCACP
54694;54694;19;WUATWN
54695;54695;11;FPDQFO
54696;54696;46;AXSJOFDGXPYGNUZYAIQF
54697;54697;33;PAYVCHZXKYNMWO
54698;54698;36;NOWTU
54699;54699;5;GZBEQNKQNAUNNQUF
54700;54700;9;SGNVPTSUNNKPZ
54701;54701;21;FVWXAK
54702;54702;3;KCSHIMDC
54703;54703;48;LAFQXTIRG
54704;54704;5;FWDBGMSIDPSROCHO
54705;54705;18;QSTHTQ
54706;54706;26;UHESMHZVQB
54707;54707;31;IUFHWAD
54708;54708;22;IIBLCCFKUO
54709;54709;43;RIQDUYC
54710;54710;47;TSKYWSJYKIKGRR
54711;54711;22;UBKDHNDL
54712;54712;11;UGKEIQUGTDV
54713;54713;4;EFBOODU
54714;54714;35;GUHXPESHKNNT
54715;54715;47;QOASVVHMEWSSS
54716;54716;14;JWFFJRWLAWCB
54717;54717;15;OJDBEYFLRSJCFPXBUCN
54718;54718;35;CJXTJ
54719;54719;43;UEYOQSWGEQRKX
54720;54720;42;RPXARP
54721;54721;10;IHLFFNXPGOONSHY
54722;54722;1;PGBGXRAUNZGBEOA
54723;54723;2;LHHJYWOGR
54724;54724;25;HVGUKVTLCN
54725;54725;31;HBURLVKF
54726;54726;44;BXRUGCGSOWCYVMA
54727;54727;40;FPWZNGL
54728;54728;38;FJWMKWTJR
54729;54729;32;ZAFRBKOEPGBQXTCTHZCB
54730;54730;35;AKWPWPS
54731;54731;48;BUELNDVPSMSEVINLH
54732;54732;8;UUCQHJ
54733;54733;46;HZSVCMZSN
54734;54734;43;BHVOVOI
54735;54735;26;PSZIPDFZGCBGFN
54736;54736;25;NOIAHDZJJYHWL
54737;54737;8;NKAISZCYKLDLDVZO
54738;54738;19;RYLJVQUOCNKMKEG
54739;54739;33;VUYXUQXARWMUKXAREU
54740;54740;26;ZLGNPKDEXMUITAMCFK
54741;54741;36;VWKBZFHHYBBKN
54742;54742;26;IYSXDRK
54743;54743;46;TZUTBLVQTGRNWXG
54744;54744;12;UKBSSI
54745;54745;49;QUBTUKBCAT
54746;54746;27;NGFQRNRXZKXYMI
54747;54747;33;SHDDYRP
54748;54748;26;JJHBSKGXZWVDXVHDFJ
54749;54749;13;ADJQVJQPHEVTEUSI
54750;54750;2;TVYLERDARFNBHO
54751;54751;41;EXTNRQQMBIZS
54752;54752;26;YUAAPJLFQTAXZFA
54753;54753;48;PTZVNWETHTCXMPKDOK
54754;54754;20;BLUGCOLVBIPCIPRLP
54755;54755;18;RIVBUEEBGZBWL
54756;54756;32;ERBYZVVXJCXKKRK
54757;54757;17;KVVTTJKR
54758;54758;39;CECICCZBYEAHSTEJAK
54759;54759;2;KKWMRMFZLBZ
54760;54760;25;BETABRUJDJQHPLQPABX
54761;54761;36;HVMXZSZCNZGQ
54762;54762;27;KFLSFTLXWSXDXCECXV
54763;54763;2;BARJPSHDJSRLJKNFEUO
54764;54764;18;IZPEI
54765;54765;32;WFTAE
54766;54766;28;RETQQ
54767;54767;29;YVQNYKRPCYI
54768;54768;3;NTWNEQBKVYCWUNARGSH
54769;54769;40;XXVQGOH
54770;54770;21;WOSHVD
54771;54771;6;TYAOGPGJZDRI
54772;54772;33;MXFEAQC
54773;54773;16;QCYEDOZJSXZNPGCP
54774;54774;38;PHSVOVJHKOROFI
54775;54775;11;QPYEZYYBQOJRWL
54776;54776;14;ONPTXXRTMFNAXZP
54777;54777;43;JSSYZQSDPATSSCTK
54778;54778;31;ZCKROIPYZHITOPAU
54779;54779;34;VFWCXARREMHSAGRHS
54780;54780;26;ZFHSVXIRDWWMLHY
54781;54781;24;GWFKZL
54782;54782;11;PZTMOPNLEBJ
54783;54783;24;BJZUMWBANRTEW
54784;54784;32;CQKKGLA
54785;54785;27;QWGHNQJXUTUMUVNBNP
54786;54786;43;LEREJTMLCDOBLYCIXGXJ
54787;54787;6;NMWBXFTKYFWNWP
54788;54788;23;STNUYHMAKOB
54789;54789;28;NILGZHJHVOALIQI
54790;54790;39;XTDWGFASUFNYWS
54791;54791;37;NIKOSMOJONBMBTLNV
54792;54792;44;GUWKTXBAO
54793;54793;49;BEYCLXSRYBEHQTTUGL
54794;54794;38;MXODSLVQQ
54795;54795;50;QUCIXRSGRONMTYLIFX
54796;54796;28;EGXDEEDXFFWRNQ
54797;54797;49;WMHGRUTOUFWYDR
54798;54798;2;HHYIB
54799;54799;13;PMUVJVRPGHNQNBPH
54800;54800;37;IVUFDLNRH
54801;54801;44;LOANLTWKVL
54802;54802;35;MWHKVBCLEYEXINHJOAO
54803;54803;49;EGCMAMMO
54804;54804;46;XTEDDGX
54805;54805;7;MJFSULSEGVLSQGXF
54806;54806;45;NNIBAZGUOZLFSJ
54807;54807;29;XAPGENYMHIG
54808;54808;39;INGENNGTVEHS
54809;54809;47;KZNHI
54810;54810;18;PYGRZAUEDOIJDGRGAB
54811;54811;47;RBNOOUOBLSKI
54812;54812;41;FNNKOYVBFEZAOR
54813;54813;49;DMGVUHMEPPHLDPJSG
54814;54814;23;HOMUENAIPPYHUCXNUGE
54815;54815;26;NUFQUCLAVAMOQLH
54816;54816;33;MBIWGONCHDMKW
54817;54817;39;HCWAVJFSPLZO
54818;54818;17;DHSUAZKCHPUADGGVUBH
54819;54819;27;NEEHBHQVXQNJ
54820;54820;42;IETUXCVISFVTBMD
54821;54821;8;KJNZAASHSLSWULAAXGG
54822;54822;2;XAQQGDKYSUTSSKJKURPM
54823;54823;4;GEVQRZQJDTNI
54824;54824;35;BWEDPK
54825;54825;2;VWUTZXTSEHAD
54826;54826;9;KCQCYXDSSN
54827;54827;35;TTAVQMZNMPXXKYDG
54828;54828;27;JWWMLVPAIYRMXTFIWVRM
54829;54829;37;FJZRTBUUIBCVMJYN
54830;54830;22;NDUBBAPYOMCXGX
54831;54831;45;GOLYVCTKMBKFIJ
54832;54832;1;MFGUTV
54833;54833;28;EMPHJTWSFHZALXJR
54834;54834;23;MEYXX
54835;54835;29;IUDOYKELZU
54836;54836;16;IGRKFQX
54837;54837;30;NVENMDCMFP
54838;54838;24;BOHKLZZRIORGFXRIV
54839;54839;9;IDKNBOQLB
54840;54840;12;TJZDDOX
54841;54841;12;MJUTVIXPSQQQTS
54842;54842;19;QLAOACUBJONASXFJG
54843;54843;28;MJXRDVNMBULTNUWGYKWP
54844;54844;9;DFCNNKRTJXIVQLYHGD
54845;54845;7;AUTFGZRBNLNMLYXSHJD
54846;54846;39;MDKUZKKESOOMBZQTCQ
54847;54847;48;LKLPIIDQH
54848;54848;30;VTPFUJ
54849;54849;9;JHXNMIANIQ
54850;54850;45;AWMLDHSHADCBVDODCQUD
54851;54851;1;YXYOZXERLVBMBHMC
54852;54852;30;DUSMDNTYVCPUWK
54853;54853;2;JGRDPSZU
54854;54854;19;AKWIWYCEDTEJQD
54855;54855;39;VSPMPBUFWPCWDWNVPHK
54856;54856;14;IOQHZTFPEOOPP
54857;54857;34;SMFEQSYHFMWPHDYKSHLM
54858;54858;42;XRRHDGTS
54859;54859;19;XPPQDQEYIHVT
54860;54860;26;ALLTN
54861;54861;46;EYFPU
54862;54862;44;XHYMDVWQZUWZPFP
54863;54863;25;VADUSBHAJD
54864;54864;29;DKNFVRNLMEDEXMHTCGHY
54865;54865;7;OOANYUDJLSZHUVGOMGN
54866;54866;37;IZJMQZAWMMAZHVS
54867;54867;13;IBHKRBBDLXFRMLPFNGB
54868;54868;22;GBWTKG
54869;54869;26;VJBYSAD
54870;54870;26;ESZAHFMKCRKBZRLKLCK
54871;54871;10;UVQXDKUW
54872;54872;23;MYRENRMZEHVNZDXVJMFZ
54873;54873;23;AAVBZUTLBE
54874;54874;5;TBROLJYAL
54875;54875;15;DFLZIGTRRBSA
54876;54876;48;NXHXBPPMTYCYZSFT
54877;54877;17;BWOQQARVVUJBGPLBTB
54878;54878;23;RTPZZJYFLUTWTUT
54879;54879;36;ARWLNRDYQRTFLHF
54880;54880;10;OWQYS
54881;54881;32;DTBGRCSU
54882;54882;14;ZQLLTWTOCQSEVHDTGOOL
54883;54883;1;TLVXJHMUYYSYMRJAB
54884;54884;48;JEKOSWJDQ
54885;54885;16;QXKIBRNWWYQBUDPUNA
54886;54886;12;IIFKKSRJKOBCHTI
54887;54887;40;QVUQXLASYARPNTEL
54888;54888;16;YHITRPWUPEETOKBPLTSR
54889;54889;22;RMQMIOFB
54890;54890;23;WVBUY
54891;54891;31;GCJUV
54892;54892;17;BSYIG
54893;54893;18;QERGOHJDFIWLJHKEJCH
54894;54894;31;KIXWHIFJKDWHJQEFWNE
54895;54895;38;MOYYKOAQTM
54896;54896;37;DQUUICUHKCJNL
54897;54897;44;TXWMGFFLTMNPAHXZED
54898;54898;27;IXQVJOSJRGTT
54899;54899;28;NBHYWNOFKT
54900;54900;15;XCCCEVFCTMMKACAN
54901;54901;30;GAATVJNPBDXAOLYUOCZS
54902;54902;12;YVWLNSLH
54903;54903;40;QUVVENWZKQW
54904;54904;40;BLPRNBYNRWY
54905;54905;3;FXGFOFKGH
54906;54906;3;YLXLQVAJZRFELOZDP
54907;54907;50;CWMBICJBBURZHUMC
54908;54908;25;AUTWD
54909;54909;26;SVSGTFL
54910;54910;42;XPTIEEAHO
54911;54911;50;ESFHGJJLHWPNONS
54912;54912;8;XUSAJXMIOUP
54913;54913;25;PQXVQMTDOXL
54914;54914;4;IIXBQIVEUXPBHJRSLDR
54915;54915;8;HBESYKGUDPPJV
54916;54916;47;SBQBRPIQIQMQPQWG
54917;54917;22;GSHAFG
54918;54918;9;LNUYUFOVNXG
54919;54919;4;RSKYPYEARXP
54920;54920;5;DPEMTUEINDHEXLWZJJRJ
54921;54921;22;ELHVOGKEPSYTDAFONET
54922;54922;1;NWQQSCBVPYCJSAECQW
54923;54923;8;BDHQWF
54924;54924;29;MNWUARHOAABKRAE
54925;54925;16;KGMUQAEPWKOHLY
54926;54926;21;QREZO
54927;54927;5;PDFXWRYHFVWBVOL
54928;54928;7;QWXSRSCBLYANPICRE
54929;54929;6;NIOPEIYWUYLKSSKCXAKQ
54930;54930;3;TEEFCDB
54931;54931;35;VSVOJYNDP
54932;54932;6;ZUKPCCS
54933;54933;16;VNOETCYTCNUJVQZBLL
54934;54934;38;ERPJWES
54935;54935;39;BVNKAAKVQNEQVGFLISR
54936;54936;7;DNTEPIXPMNWYFPTHVFY
54937;54937;48;AYIRIIVKEQEO
54938;54938;21;FAJFVJYVWMMSODJQC
54939;54939;43;DVTIMTVXRWJUNRCXAG
54940;54940;39;EXWYKBACPHR
54941;54941;10;HXQQSEYKQMUGGRHAF
54942;54942;11;BFIGHQMHWZV
54943;54943;36;NOGNLPZ
54944;54944;40;UKUYSCWYTKXDQL
54945;54945;24;VCIYPNZIMMO
54946;54946;44;MFMCSH
54947;54947;19;TYAMBBFMGAUPHAKI
54948;54948;33;ZSAPRSH
54949;54949;49;ORNQRDBHLXK
54950;54950;20;JIXQZMIAPSQQBXWTSNY
54951;54951;6;ZMCVNKLOMFDBIGYEKJ
54952;54952;39;TFEXEXUKUELARWSBND
54953;54953;18;SQLCRQUKEI
54954;54954;22;GKNVIWCNQCLCTDLS
54955;54955;22;RKRKD
54956;54956;48;MVJRYHVRJRJXAKTGKGRX
54957;54957;22;FKOTFEFLAK
54958;54958;6;OWQOA
54959;54959;30;JOMMDUQVHM
54960;54960;37;RZGDOAMERFO
54961;54961;9;HUEEFRUMUAHTOKJFSIB
54962;54962;25;DJKRQ
54963;54963;27;IDHBYRWEUMVQVVAZJD
54964;54964;17;BGZGKAIHOAWUDLAY
54965;54965;46;SLLEQMNGCUGSRHVXULGD
54966;54966;16;AWXTVVNHSIAVSRRUT
54967;54967;32;KSTUHVQXBETDMA
54968;54968;49;CMRGEMQYCINIDUGTJQ
54969;54969;49;QGDCPHRDF
54970;54970;20;DFHYNQNQRNTXHVDA
54971;54971;11;KLRPYRVAUGCXL
54972;54972;17;LPBPXFDQHPXHFBEXZ
54973;54973;35;ZOCIPFUZYOXIOKA
54974;54974;29;FKZRGOYRABTOHHFDLFQ
54975;54975;12;JJEBBCQFTTMPAVYYJJF
54976;54976;8;ONZGPRFMMWOVGC
54977;54977;46;YTZQEIHUJUVD
54978;54978;36;XTRWQUTUT
54979;54979;40;JKJXAJBWBUOGJBXBWV
54980;54980;23;MTTFCWAUPUJXTXMGOTEW
54981;54981;20;HHYAHKFPSTEVND
54982;54982;36;MFHPIUEPSGZW
54983;54983;5;GTXZXP
54984;54984;6;CCTHJTNJE
54985;54985;9;BWPLTTQWQJENKZWUBFER
54986;54986;3;OZCRGVZS
54987;54987;5;XVHRMMGTTUADHPNQNB
54988;54988;49;GNZGWLCQTV
54989;54989;36;GIROEJLLAJEBVNJ
54990;54990;16;RIGYGXQJHSRJAVEM
54991;54991;1;JWCPTLPIXBTIX
54992;54992;32;OKHMEZEG
54993;54993;2;AKZJKKZWQSWJVUOYB
54994;54994;15;PJLHSZDA
54995;54995;32;JGEMXNC
54996;54996;16;BWZRBRCCON
54997;54997;45;JPLABYVDMJDSBOERY
54998;54998;11;YVCQPM
